feed_id,source_stop_id,name,lat,lon,mode,location_type,source_parent_id,city,district,region,country,wheelchair,platform_code,zone_id,timezone,departures_per_day
czptt,-SR70S-CZ-57039-3,Liběšice,50.572075,14.284996,train,0,-SR70ST-CZ-57039,,,,CZ,,3,,Europe/Prague,95
czptt,-SR70S-CZ-57040-1,Trutnov střed,50.577814,15.945152,train,0,-SR70ST-CZ-57040,,,,CZ,,1,,Europe/Prague,1062
czptt,-SR70S-CZ-57040-2,Trutnov střed,50.577814,15.945152,train,0,-SR70ST-CZ-57040,,,,CZ,,2,,Europe/Prague,0
czptt,-SR70S-CZ-57040-3,Trutnov střed,50.577814,15.945152,train,0,-SR70ST-CZ-57040,,,,CZ,,3,,Europe/Prague,37
czptt,-SR70S-CZ-57040-5,Trutnov střed,50.577814,15.945152,train,0,-SR70ST-CZ-57040,,,,CZ,,5,,Europe/Prague,1
czptt,-SR70S-CZ-57046,Praha-Holešovice zastávka,50.105792,14.437814,train,0,,,,,CZ,,,,Europe/Prague,564
czptt,-SR70S-CZ-57046-16,Praha-Holešovice zastávka,50.105792,14.437814,train,0,-SR70ST-CZ-57046,,,,CZ,,16,,Europe/Prague,2
czptt,-SR70S-CZ-57049,Horní Řepčice,50.557382,14.265514,train,0,,,,,CZ,,,,Europe/Prague,461
czptt,-SR70S-CZ-57050,Trutnov zastávka,50.577839,15.961052,train,0,,,,,CZ,,,,Europe/Prague,153
czptt,-SR70S-CZ-57059-1,Úštěk,50.585506,14.335061,train,0,-SR70ST-CZ-57059,,,,CZ,,1,,Europe/Prague,580
czptt,-SR70S-CZ-57059-2,Úštěk,50.585506,14.335061,train,0,-SR70ST-CZ-57059,,,,CZ,,2,,Europe/Prague,3
czptt,-SR70S-CZ-57060,Lhota u Trutnova,50.586629,15.986411,train,0,,,,,CZ,,,,Europe/Prague,130
czptt,-SR70S-CZ-57066-1,Praha-Dejvice,50.096874,14.399503,train,0,-SR70ST-CZ-57066,,,,CZ,,1,,Europe/Prague,1515
czptt,-SR70S-CZ-57066-2,Praha-Dejvice,50.096874,14.399503,train,0,-SR70ST-CZ-57066,,,,CZ,,2,,Europe/Prague,3
czptt,-SR70S-CZ-57066-4,Praha-Dejvice,50.096874,14.399503,train,0,-SR70ST-CZ-57066,,,,CZ,,4,,Europe/Prague,0
czptt,-SR70S-CZ-57069,Dubičná,50.609941,14.359517,train,0,,,,,CZ,,,,Europe/Prague,390
czptt,-SR70S-CZ-57070,Petříkovice,50.601731,16.003263,train,0,,,,,CZ,,,,Europe/Prague,178
czptt,-SR70S-CZ-57072,"Pha hl.n. Lc201,202",50.075817,14.433132,train,0,,,,,CZ,,,,Europe/Prague,122
czptt,-SR70S-CZ-57073,Pha hl.n. Lc105-102,50.076302,14.433862,train,0,,,,,CZ,,,,Europe/Prague,150
czptt,-SR70S-CZ-57075,"Pha hl.n.L601b,L602b",50.092023,14.464201,train,0,,,,,CZ,,,,Europe/Prague,162
czptt,-SR70S-CZ-57076-1,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,1,,Europe/Prague,794
czptt,-SR70S-CZ-57076-11a,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,11a,,Europe/Prague,412
czptt,-SR70S-CZ-57076-12,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,12,,Europe/Prague,85
czptt,-SR70S-CZ-57076-12b,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,12b,,Europe/Prague,7
czptt,-SR70S-CZ-57076-13a,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,13a,,Europe/Prague,905
czptt,-SR70S-CZ-57076-13b,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,13b,,Europe/Prague,231
czptt,-SR70S-CZ-57076-14,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,14,,Europe/Prague,849
czptt,-SR70S-CZ-57076-14b,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,14b,,Europe/Prague,446
czptt,-SR70S-CZ-57076-1b,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,1b,,Europe/Prague,605
czptt,-SR70S-CZ-57076-2,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,2,,Europe/Prague,1125
czptt,-SR70S-CZ-57076-20,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,20,,Europe/Prague,293
czptt,-SR70S-CZ-57076-20b,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,20b,,Europe/Prague,509
czptt,-SR70S-CZ-57076-22,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,22,,Europe/Prague,485
czptt,-SR70S-CZ-57076-22b,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,22b,,Europe/Prague,479
czptt,-SR70S-CZ-57076-24,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,24,,Europe/Prague,231
czptt,-SR70S-CZ-57076-24b,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,24b,,Europe/Prague,729
czptt,-SR70S-CZ-57076-26,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,26,,Europe/Prague,384
czptt,-SR70S-CZ-57076-26b,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,26b,,Europe/Prague,530
czptt,-SR70S-CZ-57076-28,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,28,,Europe/Prague,142
